customer_message,brand_reply,customer_tweet_id,brand_tweet_id
@AppleSupport #iphone8 &amp; #iOS11 are the worst device &amp; software ever produced by #apple very disappointing update ios 11.0.2 to be stable,@322672 We want to help. Tell us what's happening via DM. https://t.co/GDrqU22YpT,853149,853148
@AppleSupport The iPhone 6 Plus. Can we arrange a call?,"@775992 Thanks for clarifying this for us. If you'd prefer to work with our telephone support, you're welcome to reach out to us here:  https://t.co/IBIY3vMgPj",2777522,2777524
"Is it just me or is the @115858 app store a piece of shit? I rarely use it, but everytime I need to, it's always the biggest pain in the ass!",@137180 We'd like to look into the issues you're having with the Apple Store app. Can you explain the issues you are seeing?,97031,97029
@AppleSupport it’s everything. Particularly native apple apps like messages. My phone is a 6.,@209814 Got it! Which iOS version are we working with? You'll find that in Settings &gt; General &gt; About. Please DM us. https://t.co/GDrqU22YpT,1141671,1141674
My phone decided to fuck me over and update last night and set my time back an hour.. and I missed my app. Wtf @115858,@715350 We appreciate you getting in contact with us. We definitely know how important having the correct time is on your iPhone. Please send us a DM. https://t.co/GDrqU22YpT,2509398,2509397
@AppleSupport what’s your return policy on opened &amp; used MacBook laptops within the 14 day return period? Full refund?,"@315992 We’d like to point you in the right direction for your return question.  Was it purchased at an Apple Store, or online?",1676241,1676239
Okay @115858 how about you get your shit together a fix this!! I️,"@656944 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",2255521,2255520
How do you screenshot with iPhone X @AppleSupport,@495221 You can see how to take a screenshot on iPhone X here: https://t.co/iQkc2ZuaLN,1614471,1614470
@AppleSupport https://t.co/STGglay2gY,"@381173 We'd like to help any way we can. Let's start with your model and if it has iOS 11.0.3 installed. Also, any steps tried so far?",1106634,1106632
@130713 Can you please tell me what logic apple follows in booking iphonex? I booked in the night and lost my sleep and still get 5-6 week estimate. Even now if we book it is still the same estimate? @AppleSupport,@432281 To give you the best support options we need some additional details. Let's go to DM and let us know which country you're in. https://t.co/GDrqU22YpT,1803821,1803820
@AppleSupport can y’all explain what’s going on https://t.co/ivpBZhOWif,@518395 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1711287,1711286
"@AppleSupport havent touched my iPad pro for like 2 weeks &amp; the battery is dead, hows that happen exactly??",@369955 We'd like to help any way we can. This is normal as you haven't used it in two weeks. How long have you tried charging it?,1439414,1439413
@AppleSupport please send a fix or work around for this: https://t.co/Wwx4Fbb1Ct,@531436 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1767369,1767368
@116450 @AppleSupport can you fix this autocorrecting every “I️” bug?,@514895 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1697456,1697455
@AppleSupport my car all of a sudden does not automatically play my Apple Music when connected via Bluetooth since updating to #iOS11 I have to click play on my iPhone - v annoying. Help.,@615785 We'd like to look into this with you. Has your iPhone been restarted since you noticed this issue? Let us know in DM. https://t.co/GDrqU22YpT,2082189,2082188
@AppleSupport @144367 @144365 My battery percentage isn’t correct...help?,@144366 Happy to! Can you provide us with more details about what's going on? Which device and iOS version are you using? Let us know in DM. https://t.co/GDrqU22YpT,126375,126377
@AppleSupport 11.0.3,"@409822 Does it always seem to get hot when on phone calls, or was this the first time? When did the battery issues begin?",1235656,1235658
"Instead of extra characters in #twitter, can @AppleSupport fix this damn I️ bug on iPhones 📱 first??? 🤔",@533281 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1774494,1774493
"@AppleSupport Since the last update, too many problems. I even think about Android...😏 HELP..!",@556906 We'll be happy to help. Please DM us details on the issues you're having and we'll work with you there. https://t.co/GDrqU22YpT,1863930,1863929
@AppleSupport Found that link and tried all of that before tweeting.,@262084 Send us a DM and we can start looking into it from there. https://t.co/GDrqU22YpT,599075,599077
Pretty annoyed with apples new update. Not being able to even type out letters anymore is very frustrating .  @AppleSupport,@521808 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,1725276,1725275
This is what I've been seeing.. is it cause I haven't updated or cause others have? HALLLPPP @115858. https://t.co/qWdxOKkicX,@490678 Thanks for reaching out! We've got your back. Try these steps and let us know how it goes: https://t.co/xU1AGHStV6,1597287,1597286
"@AppleSupport I keep my Mac screen colors inverted, but when it wakes in 10.13, it reverts to normal and I can’t invert again w/out reboot.",@393679 We can definitely look into this further with you. Which macOS are you running currently? DM to let us know. https://t.co/GDrqU22YpT,2025907,2025906
i hate that i updated my fucking phone. my shit is acting so stupid &amp; im getting so frustrated @115858 fucking do better,@631036 Let us help with your iPhone! Please use the DM link below to share more details about the issues you’re experiencing. https://t.co/GDrqU22YpT,2146660,2146659
It’s a good idea not to upgrade to iOS 11 until @115858 fixes battery drain issues. Too bad I was quick in doing so. 😏,"@607731 You should be able to rely on your iPhone, without worrying about battery life. Let's sort this out together. DM us with details: https://t.co/GDrqU22YpT",2054865,2054864
I️ @AppleSupport,@523761 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1734427,1734426
@AppleSupport And if I experience the same thing? What then?,"@314584 Great question! If the behavior persists after updating, we’ll continue to investigate in DM. We’re here for you. https://t.co/GDrqU22YpT",817014,817015
"@AppleSupport Is this normal? My #iPhone 6 on latest #ios11 (11.1.2) just went 40% to dead w/in 1 min, w/o warning. And as soon as I start charging, it woke up w/ 14% charged &amp; 30% charged in 5 mins. As loyal customer/shareholder, I expect better. #ownup Something ain’t right. https://t.co/SLGCyPIq31","@151807 Thanks for reaching back out to us. Send us over a DM, and we'll work together there. https://t.co/GDrqU22YpT",1616953,1616952
@AppleSupport why can’t I share my Apple Music playlists like I used to https://t.co/HyZVerD4xy,@818423 Hi there; we appreciate you reaching out to us to resolve this matter. Let's partner up in DM and go from there. https://t.co/GDrqU22YpT,2966612,2966611
@533356 I️ really h8 that I️ can’t type I️. Wtf @115858,@258658 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1774762,1774761
@AppleSupport Done. It would be appreciated if you passed this request on to the powers that be as well.,@116796 Thanks for providing your feedback. We value your feedback and recommendations. Please know that your feedback is reviewed. DM us with any additional questions. We're happy to do everything we can to help. https://t.co/GDrqU22YpT,2920059,2920061
@115858 Só queria q meu celular q tem só 4 meses não estivesse cheio dos problemas q tem 🙄 vcs brincaram com essa de estragar o iPhone 7 só pq lançaram o 8 😞🤦🏻‍♀️,"@716760 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",2516096,2516095
"@115858 Rude.. Very Rude.. APPLE GUYS DON'T HAVE MANNERS.. Shouting at Customers HiLite Mall, Calicut. Been to lot of places, this is cheap",@484581 We want to look into this. Please DM us with more detail of your experience. https://t.co/GDrqU22YpT,1571733,1571731
